model_name,model_hyperparameters_dict,window_size,test_ratio,start_date,end_date,test_data_values_list,test_data_model_predictions_list,MSE_score,MAPE_score,R^2_score
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[114.94687724304183, 113.84878019460031]",498.3626005610424,0.1618273101903922,-90.93816935312766
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[123.25810235850041, 120.45815740458184]",1582.9098743324373,0.2110708111499325,-3.981260631672847
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[128.79732595062234, 121.13284633382145]",2329.999569978569,0.2785002976969757,-1286.5604052873875
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[145.58189878336566, 143.75707005818657]",385.0465052331403,0.1098380273375512,-0.119702983061199
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[159.76397772725448, 159.64969406636567]",583.772619822256,0.1781594572940373,-859.1076224593529
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[150.58574933878603, 158.74591901143395]",560.1510861698622,0.1700528150593779,-34.462795431455106
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[152.30409906005872, 151.49118662516284]",354.00486114253965,0.1289402724900248,-0.168119435501185
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[145.2189245859782, 145.55599662780762]",1255.0807487070754,0.1767725942711443,-4.950823762169793
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[149.3701531677246, 148.69309044392904]",1147.675817340389,0.1741955688001187,-8.202739637696526
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[163.32032842000325, 163.23646411132816]",418.1275393464489,0.0930751834098449,-2.6463989626337816
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[166.47652951049818, 168.9244863789878]",311.6460351591144,0.0701906441553916,-1.907316547222837
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[177.10151781209294, 177.66747270711252]",540.5904919573442,0.0956394010160298,-0.4043062585507588
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[177.96494967651384, 179.01629067993179]",1940.014587416517,0.1911006654925767,-14.228397569619942
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1500}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[187.4903064778646, 178.2879998575848]",3723.468292208424,0.2429206426033052,-38.43225625457043
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[28.952796822684128, 28.93950633239744]",36.29996219605891,0.1680682599001798,-22.290791090399097
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[31.179158584594784, 31.05666970934192]",49.98717051794748,0.1775293264182725,-13.76087480166218
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[33.392246404375356, 33.11192820303783]",41.29251041459304,0.1619513498490698,-5097.039586425474
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[35.78851523045129, 35.38804659380227]",42.97968264975408,0.1444297423132829,-8.484693122401099
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[36.307820189339786, 35.44077578953334]",194.31174559600564,0.255698611638089,-7.074542006777081
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[39.80400855364132, 39.78826923370375]",98.28638693785196,0.1578428757964519,-0.5295635959935034
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[47.563961728777244, 46.39960322788788]",49.802447314574856,0.1419629166064108,-2.2105623914932946
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[42.553758961268784, 44.72929830714634]",8.444566957655006,0.0624755622621503,-6.720170070331237
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[44.94420985412595, 45.958866923740885]",36.337125071253006,0.1027695443294102,-2.4734873618626803
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[47.15928992353173, 44.58184271022251]",375.2683669560216,0.2502975149266077,-4.174451852914807
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[46.64634308515278, 46.39123571341379]",416.1879892397136,0.2960628763034078,-17.908495469062657
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[59.61743801661879, 57.334668101719416]",496.24827010949286,0.1940182018599344,-1.7112174377942626
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[56.230290934971386, 55.46167601885114]",2180.4662672671484,0.4377111714871082,-13.945673590099815
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[69.81880584280823, 70.09721827915725]",2699.9535825796866,0.4204474122173489,-37.80363661867525
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[88.20599959019209, 82.0047946646553]",1559.7563368839203,0.3165839156841701,-59.95558839443255
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[103.0913611929754, 102.88640163748575]",624.9957485614391,0.1853157467548418,-10.545043453166247
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[114.89857768903447, 113.84304709952212]",499.43747417823033,0.162027896696572,-91.1364625487627
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[123.15353603472053, 120.40095334298283]",1587.6411609201666,0.2116112108881526,-3.9961495220631216
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[128.69218816920673, 120.83530958775088]",2349.939171632305,0.2796673331859617,-1297.5790517787211
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[145.82445484706332, 143.93220597621368]",380.3052565518041,0.1097821221876072,-0.1059155827867499
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[159.7967715410508, 159.51725187901104]",581.521456855982,0.1777956083381699,-855.7908474669251
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[150.49256157575363, 158.95898732212603]",565.3127672047357,0.1705406494511911,-34.789578049826446
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[152.36804626900823, 151.86051299176907]",351.2571817495499,0.1280580741407583,-0.1590528433331608
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[145.02287548828127, 145.30661100987027]",1270.3237903466268,0.1780214693948779,-5.023096924266996
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[149.45441240583148, 148.84298030308315]",1140.88511099316,0.1735355397291986,-8.148287760672211
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[162.92446773856034, 163.2446002894811]",420.6070154750619,0.0942184677302187,-2.6680219324993435
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[166.35617023577026, 168.7882019130164]",314.8984884580546,0.070904347130151,-1.9376583781087993
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[177.32965613664888, 177.75422092982694]",539.2892512167126,0.0961011184136078,-0.4009259909671878
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[177.90811444091804, 178.91611773681646]",1947.1935283442551,0.1914514791309027,-14.284749602890988
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 1750}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[187.48046031842904, 178.2893299996514]",3723.813454063776,0.2429391782270414,-38.43591158601451
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[29.036475565910315, 29.00109564018247]",35.47705195789119,0.1659693518317074,-21.762795211510944
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[31.195937020301898, 31.043635171890323]",50.01859027800096,0.1774607396186405,-13.770152845200997
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[33.38477230739594, 33.10204804801943]",41.404221566167344,0.1621701093521521,-5110.831624430742
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[35.83804574680325, 35.449790356636]",42.27245307305503,0.1431000548626589,-8.328622740105839
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[36.35228619575503, 35.498301721572886]",192.9313555576187,0.25465547487609,-7.017180485390382
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[39.81447562408464, 39.817732066154655]",98.2056396959108,0.1581368784314956,-0.5283069820757673
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[47.569403995513895, 46.3746980800629]",49.83449487387213,0.1417615655126578,-2.2126283680500105
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[42.46581837654108, 44.66689055252076]",8.888310946550511,0.0640975538113955,-7.125848547290319
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[44.94923351860042, 45.92942957687372]",36.56279369475335,0.102989023351611,-2.4950591595808636
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[47.15580437088019, 44.49254828071594]",377.6638022762619,0.2509577546810287,-4.207481721197862
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[46.680816198349014, 46.39558870697023]",415.2791216663528,0.2957851594387185,-17.86720326737211
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[59.814575920104716, 57.324221378326335]",496.1834508132373,0.1924797730578825,-1.7108633021389887
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[56.29464029121398, 55.5427555065155]",2173.7185910144917,0.4369897239532767,-13.899422671992165
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[69.93584334182734, 70.27826112556444]",2684.157443831594,0.419230789792251,-37.57661507581838
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[88.38620512008609, 82.18230698204012]",1545.6728078824874,0.3151459484954605,-59.40520127520632
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[103.30825737762409, 103.24236839103656]",610.3761220687416,0.1830819901350038,-10.274986859156211
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[114.8509824943541, 113.8769634895324]",499.5095744845737,0.1620830952176814,-91.14976364753603
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[123.25602693176297, 120.3177735805513]",1590.5410029535262,0.2114804924537713,-4.005275037794038
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[128.7467958717345, 120.70983307456943]",2353.844298774593,0.2798760057666815,-1299.7370294671332
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[145.95478389740003, 143.91731763839732]",376.7882355213694,0.1093476252656425,-0.0956881975599126
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[159.69544191360507, 159.5116415443422]",578.8575994574303,0.1773990147864298,-851.8660247262891
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[150.53174525070216, 158.9985944938658]",567.075994251588,0.1708384895513745,-34.90120679001026
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[151.89031010437026, 151.60858118820198]",342.8404330806418,0.1269698581566834,-0.1312798696170696
RF,"{""bootstrap"": true, ""max_depth"": 12, ""max_features"": 0.5, ""min_samples_split"": 2, ""n_estimators"": 2000}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[144.72742184448245, 145.07128899765016]",1286.8398180888455,0.179538225688416,-5.101405806341954
